Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,SalePrice
2065,20,3,0.0,1514,1,2,3,3,0,4,2,12,2,2,0,2,5,5,1953,1953,3,1,8,8,3,0.0,3,4,2,3,3,3,1,624.0,3,128.0,232.0,984.0,2,4,0,4,0,950,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1953.0,2,2.0,400.0,4,4,2,0,32,0,0,0,0,3,1,4,0,7,2008,8,4,950,174444.479149339
757,60,3,68.0,1164,1,2,0,3,0,4,0,5,2,2,0,5,8,5,2007,2007,1,1,12,13,3,0.0,2,4,2,2,3,0,2,20.0,5,0.0,846.0,866.0,1,0,1,4,0,1768,0.0,0.0,2,1,3,1,2,7,6,0,5,1,2007.0,1,2.0,578.0,4,4,2,144,105,0,0,0,0,3,4,4,0,4,2009,8,4,1768,212000.0
2485,20,3,0.0,557,1,2,3,3,0,0,0,19,1,2,0,2,5,7,1966,1966,1,1,9,10,3,0.0,3,2,1,3,3,3,4,216.0,0,435.0,261.0,912.0,1,0,1,4,0,912,1.0,0.0,1,0,3,1,2,6,6,0,5,5,1966.0,2,1.0,315.0,4,4,2,204,0,0,0,0,0,3,2,4,0,7,2007,8,4,912,179555.219570787
2690,60,1,100.0,1567,1,2,3,3,0,0,0,21,1,2,0,5,9,5,2006,2006,1,1,12,13,3,0.0,2,4,2,0,3,3,2,1836.0,5,0.0,200.0,2036.0,1,0,1,4,0,2640,1.0,0.0,3,1,3,1,0,11,6,1,2,1,2006.0,1,3.0,792.0,4,4,2,0,265,0,0,0,0,3,4,4,0,11,2006,6,5,2640,194698.882220432
1104,20,3,79.0,725,1,2,3,3,0,0,0,12,2,2,0,2,6,6,1959,1959,3,1,3,3,3,0.0,3,4,1,3,3,2,0,655.0,5,0.0,0.0,655.0,1,0,1,4,0,1194,0.0,1.0,1,0,3,1,3,6,6,1,1,3,1954.0,0,2.0,539.0,4,4,2,0,0,192,0,0,0,3,4,4,0,7,2006,8,4,1194,159500.0
119,60,3,90.0,1460,1,2,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,9,10,3,0.0,3,4,2,2,3,2,2,1470.0,5,0.0,203.0,1673.0,1,2,1,4,0,3222,1.0,0.0,3,0,5,1,2,11,6,2,4,1,1990.0,2,3.0,594.0,4,4,2,367,0,0,0,0,0,3,4,4,0,5,2010,8,4,3222,320000.0
1,60,3,65.0,619,1,2,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,196.0,2,4,2,2,3,3,2,706.0,5,0.0,150.0,856.0,1,0,1,4,0,1710,1.0,0.0,2,1,3,1,2,8,6,0,5,1,2003.0,1,2.0,548.0,4,4,2,0,61,0,0,0,0,3,4,4,0,2,2008,8,4,1710,208500.0
1243,85,3,85.0,1131,1,2,3,3,0,4,0,14,2,2,0,6,7,6,1974,1974,1,1,9,10,1,81.0,3,4,1,2,3,1,2,885.0,3,168.0,0.0,1053.0,1,4,1,4,0,1173,1.0,0.0,2,0,3,1,2,6,6,2,4,1,1974.0,1,2.0,528.0,4,4,2,0,120,0,0,0,0,3,2,4,0,1,2010,8,3,1173,170000.0
282,20,1,60.0,367,1,1,3,3,0,4,0,21,2,2,0,2,6,5,2006,2006,1,1,12,13,2,68.0,2,4,2,2,3,3,2,905.0,5,0.0,357.0,1262.0,1,2,1,4,0,1262,0.0,0.0,2,0,2,1,2,5,6,0,5,1,2006.0,0,2.0,572.0,4,4,2,0,120,0,0,0,0,3,4,4,0,5,2006,6,5,1262,185000.0
2556,20,3,60.0,559,1,2,3,3,0,4,0,7,2,2,0,2,4,5,1955,1955,1,1,8,8,3,0.0,3,4,1,3,3,3,1,544.0,5,0.0,224.0,768.0,1,4,1,4,0,768,0.0,0.0,1,0,2,1,3,4,6,1,1,5,1959.0,2,1.0,355.0,4,4,2,0,0,196,0,0,0,3,2,4,0,7,2007,8,4,768,166285.243628001
1345,60,3,85.0,1237,1,2,0,3,0,0,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,728.0,728.0,1,0,1,4,0,1456,0.0,0.0,2,1,3,1,2,8,6,1,4,1,2006.0,0,2.0,440.0,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2007,6,5,1456,155835.0
2271,20,3,93.0,1446,1,2,3,3,0,4,0,14,2,2,0,2,7,6,1978,1985,1,1,9,10,2,67.0,3,4,1,2,3,3,2,1328.0,5,0.0,201.0,1529.0,1,4,1,4,0,1664,1.0,0.0,2,0,3,1,2,7,6,1,4,1,1978.0,0,2.0,663.0,4,4,2,0,0,0,0,0,0,3,4,4,0,9,2007,8,4,1664,189893.003058465
2346,20,1,72.0,660,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,12,13,3,0.0,2,4,2,2,3,3,2,24.0,5,0.0,1314.0,1338.0,1,0,1,4,0,1338,0.0,0.0,2,0,3,1,2,6,6,0,5,1,2007.0,1,2.0,598.0,4,4,2,0,141,0,0,0,0,3,4,4,0,11,2007,6,5,1338,184901.735847457
2852,60,3,90.0,1266,1,2,0,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,1,227.0,3,4,2,2,3,2,0,796.0,5,0.0,258.0,1054.0,1,0,1,4,0,1939,0.0,1.0,2,1,3,1,2,8,6,1,4,1,1998.0,1,3.0,555.0,4,4,2,128,84,0,0,0,0,3,4,4,0,5,2006,8,4,1939,184306.637575967
2175,60,3,0.0,917,1,2,0,3,0,1,0,5,2,2,0,5,9,5,2001,2002,1,1,12,13,1,134.0,2,4,2,2,3,2,2,1194.0,5,0.0,163.0,1357.0,1,0,1,4,0,1947,1.0,0.0,2,1,3,1,2,7,6,1,4,3,2001.0,0,3.0,725.0,4,4,2,168,116,0,0,0,0,3,4,4,0,1,2008,8,4,1947,175080.614768394
1583,20,3,80.0,1077,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2003,2003,3,1,5,5,1,320.0,2,4,2,2,3,3,2,1682.0,5,0.0,296.0,1978.0,1,0,1,4,0,1978,1.0,0.0,2,1,3,1,2,8,6,1,2,1,2003.0,1,3.0,850.0,4,4,2,188,25,0,0,0,0,3,4,4,0,5,2010,8,4,1978,179021.448718583
2579,50,4,64.0,1227,1,2,3,3,0,0,0,9,2,2,0,0,2,4,1939,1950,1,1,8,8,3,0.0,3,4,0,4,4,4,6,0.0,6,0.0,0.0,0.0,1,0,1,4,205,845,0.0,0.0,1,0,1,1,3,4,1,0,5,5,1950.0,2,1.0,256.0,4,1,0,48,0,0,0,0,0,3,4,4,0,3,2007,8,4,640,154287.264375509
305,75,4,87.0,1842,1,2,3,3,0,4,0,17,2,2,0,3,7,9,1880,2002,1,1,5,5,3,0.0,3,4,0,3,3,3,5,0.0,5,0.0,1470.0,1470.0,1,0,1,4,0,3493,0.0,0.0,3,0,3,1,2,10,6,1,0,1,2003.0,2,3.0,870.0,4,4,2,302,0,0,0,0,0,3,4,4,0,5,2008,8,4,3493,295000.0
1724,20,3,61.0,389,1,2,3,3,0,4,0,20,2,2,0,2,7,5,2008,2009,1,1,12,13,1,140.0,2,4,2,2,3,3,5,0.0,5,0.0,1450.0,1450.0,1,0,1,4,0,1450,0.0,0.0,2,0,2,1,2,6,6,0,5,1,2008.0,1,3.0,788.0,4,4,2,0,93,0,0,0,0,3,4,4,0,2,2009,6,5,1450,157304.402574096
2169,60,3,68.0,750,1,2,0,3,0,4,0,5,2,2,0,5,7,5,2000,2000,1,1,12,13,1,120.0,2,4,2,2,3,2,2,527.0,5,0.0,255.0,782.0,1,0,1,4,0,1652,0.0,0.0,2,1,3,1,2,6,6,0,5,1,2000.0,1,2.0,532.0,4,4,2,0,70,0,0,0,0,3,4,4,0,6,2008,8,4,1652,179184.153848562
1274,80,3,124.0,1315,1,2,0,3,0,0,0,7,2,2,0,7,6,7,1959,2006,1,1,9,10,1,84.0,3,4,1,3,3,0,0,719.0,5,0.0,300.0,1019.0,1,2,1,4,0,1357,1.0,0.0,1,0,2,1,0,5,6,1,2,2,1959.0,1,1.0,312.0,4,4,2,0,0,0,0,163,0,3,0,4,0,5,2008,8,4,1357,177000.0
576,50,3,80.0,627,1,2,3,3,0,4,0,12,2,2,0,0,5,5,1947,1950,1,1,8,8,3,0.0,3,4,1,3,3,3,4,442.0,5,0.0,390.0,832.0,1,4,1,4,0,1216,0.0,0.0,1,0,2,1,3,6,6,0,5,5,1947.0,2,1.0,336.0,4,4,2,158,0,102,0,0,0,3,4,4,0,10,2008,0,0,1216,118500.0
1748,60,3,80.0,1079,1,2,3,3,0,4,0,14,3,2,0,5,6,7,1967,1997,1,1,8,8,1,256.0,3,4,2,3,3,3,5,0.0,5,0.0,932.0,932.0,1,2,1,4,0,2640,0.0,0.0,2,1,5,1,2,8,6,1,4,1,1967.0,1,2.0,515.0,4,4,2,0,120,0,0,168,0,3,4,4,0,5,2009,8,4,2640,206492.534215854
2870,20,3,60.0,1764,1,2,0,3,0,4,0,7,2,2,0,2,4,4,1954,1968,3,1,13,14,1,60.0,3,4,1,3,3,3,4,691.0,5,0.0,263.0,954.0,1,0,1,4,0,1482,0.0,1.0,2,0,3,1,3,6,2,1,2,0,1956.0,2,2.0,609.0,4,4,2,0,30,0,0,0,0,3,2,4,0,10,2006,8,0,1482,199202.898960871
2553,90,3,74.0,315,1,2,3,3,0,0,0,7,2,2,2,2,4,3,1955,1955,1,1,0,10,0,128.0,3,4,2,4,4,4,6,0.0,6,0.0,0.0,0.0,1,4,0,4,0,1152,0.0,0.0,2,0,2,2,1,6,6,0,5,6,0.0,3,0.0,0.0,5,5,0,0,0,0,0,0,0,3,4,4,0,9,2007,8,4,1152,165956.259265265
1324,30,3,50.0,199,1,2,3,1,0,4,0,3,2,2,0,2,4,7,1940,1950,3,1,12,13,3,0.0,1,4,1,3,3,3,3,280.0,5,0.0,140.0,420.0,1,2,1,4,0,708,0.0,0.0,1,0,2,1,1,5,6,0,5,6,0.0,3,0.0,0.0,5,5,2,164,0,0,0,0,0,3,4,4,0,12,2009,8,4,708,82500.0
1570,20,3,65.0,1312,1,2,3,3,0,4,0,7,2,2,0,2,6,7,1950,1987,1,1,13,10,3,0.0,3,4,1,3,3,3,2,104.0,4,387.0,172.0,663.0,1,0,1,4,0,1074,1.0,0.0,1,0,3,1,2,6,6,1,4,1,1987.0,2,1.0,467.0,4,4,2,0,52,52,0,0,0,3,2,4,0,6,2010,8,4,1074,182271.503072356
2197,30,3,67.0,187,1,2,3,3,0,4,0,7,2,2,0,0,4,7,1923,2008,1,1,13,14,3,0.0,3,4,2,3,3,3,0,224.0,5,0.0,725.0,949.0,1,4,1,4,0,1292,0.0,0.0,1,1,3,1,2,6,6,0,5,5,1923.0,2,1.0,205.0,4,4,0,0,0,183,0,0,0,3,4,4,0,6,2008,8,4,1292,171595.397975647
2858,20,3,65.0,691,1,2,3,3,0,2,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,3,0.0,2,4,2,2,3,2,2,996.0,5,0.0,340.0,1336.0,1,0,1,4,0,1336,1.0,0.0,2,0,3,1,2,6,6,0,5,1,2005.0,2,2.0,502.0,4,4,2,136,43,0,0,0,0,3,4,4,0,9,2006,6,5,1336,183849.408762071
2031,120,1,0.0,157,1,2,0,3,0,4,0,21,2,2,4,2,9,5,2001,2001,1,1,12,13,1,179.0,2,4,2,0,3,0,2,1004.0,5,0.0,306.0,1310.0,1,0,1,4,0,1310,1.0,0.0,1,1,1,1,2,5,6,1,4,1,2001.0,1,2.0,545.0,4,4,2,277,45,0,0,0,0,3,4,4,0,7,2008,8,4,1310,144959.835250915
630,80,3,82.0,755,1,2,3,3,0,0,0,12,1,2,0,7,6,5,1964,1964,1,7,9,14,1,259.0,3,4,1,3,3,1,2,624.0,4,336.0,288.0,1248.0,1,4,1,4,0,1350,1.0,0.0,1,1,3,1,3,6,6,0,5,1,1964.0,1,2.0,520.0,4,4,2,176,0,0,0,0,0,3,0,4,0,6,2008,8,4,1350,168500.0
1034,20,3,0.0,545,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,12,13,2,295.0,2,4,2,2,3,3,2,986.0,5,0.0,668.0,1654.0,1,0,1,4,0,1654,1.0,0.0,2,0,3,1,2,6,6,0,5,1,2002.0,2,3.0,900.0,4,4,2,0,136,0,0,0,0,3,4,4,0,2,2006,8,4,1654,230000.0
287,50,3,77.0,939,1,2,0,0,0,4,0,12,2,2,0,0,6,7,1962,1981,1,1,13,14,3,0.0,3,4,1,3,3,3,4,600.0,5,0.0,312.0,912.0,1,4,1,4,0,1734,0.0,0.0,1,1,3,1,2,7,6,1,2,1,1962.0,1,2.0,440.0,4,4,2,0,0,0,0,128,0,3,0,4,0,6,2006,8,4,1734,159000.0
2148,50,3,63.0,601,1,2,3,3,0,0,0,19,2,2,0,0,5,7,1941,1973,1,1,13,14,3,0.0,3,4,0,3,3,3,0,336.0,5,0.0,240.0,576.0,1,2,1,4,0,1350,1.0,0.0,1,1,2,1,2,6,2,0,5,0,1973.0,2,3.0,627.0,4,4,0,0,0,0,0,0,0,3,2,4,0,6,2008,8,4,1350,164682.185899437
301,190,3,90.0,1755,1,2,3,3,0,0,0,6,2,2,1,2,5,5,1953,1953,3,1,8,8,1,56.0,3,4,1,3,3,2,1,841.0,5,0.0,324.0,1165.0,1,4,1,4,0,1336,1.0,0.0,1,0,2,1,3,5,6,2,2,1,1953.0,2,1.0,375.0,4,4,2,0,0,0,0,0,0,3,4,4,0,6,2006,8,4,1336,157000.0
1660,20,3,0.0,1151,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1966,2004,3,1,6,6,1,165.0,2,4,2,3,3,3,1,644.0,5,0.0,220.0,864.0,1,0,1,4,0,1120,0.0,1.0,1,0,3,1,3,5,6,1,4,1,1966.0,1,2.0,656.0,4,4,2,0,162,0,0,0,0,3,4,2,1200,7,2009,8,4,1120,182760.651095509
1691,60,3,0.0,560,1,2,0,3,0,4,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,3,0.0,2,4,2,2,3,3,2,494.0,5,0.0,204.0,698.0,1,0,1,4,0,1342,1.0,0.0,2,1,3,1,2,7,6,1,4,1,2003.0,0,2.0,393.0,4,4,2,100,56,0,0,0,0,3,4,4,0,5,2009,8,4,1342,175559.920735795
66,60,3,76.0,894,1,2,3,3,0,4,0,16,2,2,0,5,8,5,2004,2005,1,1,12,13,1,344.0,2,4,2,0,3,0,5,0.0,5,0.0,1143.0,1143.0,1,0,1,4,0,2473,0.0,0.0,2,1,4,1,2,9,6,1,2,3,2004.0,1,3.0,852.0,4,4,2,192,151,0,0,0,0,3,4,4,0,10,2007,8,4,2473,317000.0
2670,60,3,96.0,1331,1,2,0,3,0,0,0,8,2,2,0,5,8,5,2004,2005,1,1,12,13,1,236.0,2,4,2,2,3,0,5,0.0,5,0.0,1052.0,1052.0,1,0,1,4,0,2373,0.0,0.0,2,1,4,1,2,9,6,1,2,3,2004.0,0,3.0,632.0,4,4,2,120,46,0,0,0,0,3,4,4,0,6,2006,6,5,2373,199437.232798284
891,50,3,60.0,529,1,2,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,3,0.0,3,2,1,3,3,2,5,0.0,5,0.0,672.0,672.0,1,0,1,4,0,924,0.0,0.0,1,0,3,1,3,6,6,1,3,5,2003.0,2,2.0,576.0,4,4,2,0,0,0,0,0,0,3,2,2,2000,7,2007,8,4,924,122900.0
2875,190,2,58.0,282,1,2,3,0,0,0,0,18,1,2,1,0,6,6,1945,1950,1,1,13,14,3,0.0,3,4,1,3,3,0,1,780.0,5,0.0,0.0,780.0,1,4,0,1,0,1340,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1945.0,2,1.0,440.0,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2006,8,0,1340,177030.477842021
1617,160,4,21.0,19,1,2,3,3,0,4,0,10,2,2,4,5,4,6,1972,1972,1,1,5,5,3,0.0,3,4,1,3,3,3,4,294.0,5,0.0,252.0,546.0,1,4,1,4,0,1092,0.0,0.0,1,1,3,1,3,5,6,0,5,1,1972.0,2,1.0,286.0,4,4,2,0,0,64,0,0,0,3,4,4,0,6,2010,8,4,1092,163399.983345859
231,20,3,73.0,687,1,2,3,3,0,4,0,12,2,2,0,2,6,6,1959,1959,3,1,8,8,1,220.0,3,4,1,3,3,3,5,0.0,5,0.0,1194.0,1194.0,1,4,1,4,0,1194,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1959.0,1,1.0,312.0,4,4,2,0,0,120,0,0,0,3,4,4,0,4,2010,8,4,1194,148000.0
504,20,3,100.0,1749,1,2,0,3,0,4,0,6,2,2,0,2,7,8,1959,1997,1,1,3,14,3,0.0,3,4,1,3,3,3,0,1247.0,5,0.0,254.0,1501.0,1,4,1,4,0,1801,1.0,0.0,2,0,1,1,3,6,6,2,4,1,1959.0,0,2.0,484.0,4,4,2,0,54,0,0,161,0,3,1,4,0,3,2010,8,4,1801,289000.0
1126,20,3,60.0,1087,1,2,3,3,0,4,0,12,2,2,0,2,4,5,1955,1955,1,1,9,10,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,1005.0,1005.0,1,4,1,4,0,1005,0.0,0.0,1,0,2,1,1,5,6,1,4,5,1977.0,2,2.0,672.0,1,1,2,0,0,0,0,0,0,3,4,4,0,11,2009,8,4,1005,115000.0
1260,20,3,65.0,927,1,2,3,3,0,2,0,12,2,2,0,2,6,8,1969,1969,1,1,6,6,3,0.0,3,4,1,2,3,3,0,602.0,3,438.0,14.0,1054.0,1,2,1,4,0,1054,1.0,0.0,1,1,3,1,3,6,6,0,5,1,1969.0,2,2.0,460.0,4,4,2,180,0,0,0,80,0,3,4,4,0,7,2008,8,4,1054,151000.0
2468,45,4,40.0,217,1,0,3,3,0,4,0,17,2,2,0,0,5,4,1901,1950,1,1,0,0,3,0.0,3,4,1,3,3,3,5,0.0,5,0.0,592.0,592.0,1,4,0,0,0,1173,0.0,0.0,2,0,3,1,3,7,6,0,5,5,1920.0,2,1.0,240.0,4,1,2,0,25,77,0,0,0,3,2,4,0,9,2007,8,1,1173,176866.557227858
2520,60,3,43.0,1454,1,2,1,3,0,1,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,1,290.0,2,4,2,2,3,3,2,638.0,5,0.0,215.0,853.0,1,0,1,4,0,1753,1.0,0.0,2,1,3,1,3,7,6,1,1,1,1998.0,1,2.0,534.0,4,4,2,0,74,0,0,0,0,3,4,4,0,3,2007,8,4,1753,183367.953769362
1005,120,3,43.0,72,1,2,3,3,0,4,0,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,16.0,2,4,2,2,3,3,2,16.0,5,0.0,1330.0,1346.0,1,0,1,4,0,1504,0.0,0.0,2,0,1,1,2,7,6,1,2,1,2005.0,0,2.0,457.0,4,4,2,156,0,0,0,0,0,3,4,4,0,5,2009,8,4,1504,181000.0
837,30,4,90.0,540,1,1,3,3,0,4,0,17,2,2,0,2,5,6,1948,1973,1,1,12,13,3,0.0,3,4,0,3,3,3,4,338.0,5,0.0,1221.0,1559.0,1,2,1,4,0,1559,1.0,0.0,1,0,2,1,3,5,3,0,5,5,1948.0,2,2.0,812.0,4,4,2,0,116,230,0,0,0,3,1,4,0,6,2007,0,4,1559,153500.0
2115,50,4,50.0,245,1,2,3,3,0,4,0,3,2,2,0,0,6,7,1940,1989,1,1,13,14,3,0.0,3,4,1,3,3,3,0,521.0,5,0.0,460.0,981.0,1,0,1,4,0,1672,0.0,0.0,1,1,3,1,2,6,6,1,2,5,1940.0,2,1.0,240.0,4,4,2,0,11,0,0,0,0,3,0,4,0,7,2008,8,4,1672,174388.867432503
375,60,3,65.0,566,1,2,3,3,0,4,0,5,2,2,0,5,7,5,2003,2004,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,847.0,847.0,1,0,1,4,0,1928,0.0,0.0,2,1,4,1,2,8,6,1,2,3,2003.0,0,2.0,434.0,4,4,2,100,48,0,0,0,0,3,4,4,0,7,2007,8,4,1928,219500.0
1469,20,3,85.0,1026,1,2,3,3,0,4,0,8,2,2,0,2,7,5,1990,1990,1,1,6,6,3,0.0,3,4,2,2,3,1,2,637.0,5,0.0,663.0,1300.0,1,2,1,4,0,1341,1.0,0.0,1,1,2,1,2,5,6,1,3,1,1990.0,2,2.0,506.0,4,4,2,192,0,0,0,0,0,3,4,4,0,2,2010,8,4,1341,162011.698831665
2051,20,3,74.0,470,1,2,0,3,0,4,0,12,2,2,0,2,5,5,1956,1956,1,1,6,6,3,0.0,3,4,3,4,4,4,6,0.0,6,0.0,0.0,0.0,1,4,1,4,0,1014,0.0,0.0,1,0,2,1,3,6,6,0,5,1,1956.0,1,1.0,267.0,4,4,2,0,0,40,0,200,0,3,1,4,0,3,2008,8,4,1014,160206.365612859
1766,20,3,92.0,1120,1,2,0,3,0,0,0,12,2,2,0,2,6,6,1961,1961,3,1,8,8,1,3.0,3,4,1,3,3,3,4,1312.0,5,0.0,141.0,1453.0,1,0,1,4,0,1453,1.0,0.0,2,0,3,1,3,6,6,1,4,1,1961.0,1,2.0,530.0,4,4,2,0,49,0,0,288,0,3,0,4,0,4,2009,8,4,1453,179176.352180931
2779,190,4,56.0,464,1,0,3,3,0,4,0,17,2,2,1,0,4,6,1900,1950,1,1,8,8,3,0.0,2,4,2,3,3,3,5,0.0,5,0.0,938.0,938.0,1,2,0,4,0,1951,0.0,0.0,2,0,4,2,1,9,6,0,5,5,1993.0,2,2.0,576.0,4,4,1,0,6,28,0,0,0,3,4,4,0,4,2006,8,4,1951,189579.65066771
2513,60,3,0.0,720,1,2,0,3,0,4,0,20,2,2,0,5,7,5,1988,1988,1,1,6,6,1,360.0,2,4,2,2,3,3,2,608.0,3,321.0,0.0,929.0,1,0,1,4,0,1873,1.0,0.0,2,1,3,1,2,7,6,1,4,1,1988.0,1,2.0,619.0,4,4,2,108,48,0,0,144,0,3,0,4,0,5,2007,8,4,1873,178750.613844623
752,60,3,0.0,465,1,2,3,3,0,4,0,8,6,2,0,5,7,5,2003,2003,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0.0,5,0.0,660.0,660.0,1,0,1,4,0,1320,0.0,0.0,2,1,3,1,2,6,6,0,5,1,2003.0,0,2.0,400.0,4,4,2,0,48,0,0,0,0,3,4,4,0,8,2007,8,4,1320,162000.0
100,20,3,77.0,829,1,2,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,9,10,3,0.0,3,4,1,3,3,3,0,569.0,5,0.0,381.0,950.0,1,1,1,4,0,1225,1.0,0.0,1,1,3,1,3,6,6,0,5,6,0.0,3,0.0,0.0,5,5,2,352,0,0,0,0,0,3,4,2,400,1,2010,8,4,1225,128950.0
1610,60,3,73.0,943,1,2,3,3,0,4,0,23,2,2,0,5,5,5,2006,2007,1,1,12,13,3,0.0,3,4,2,2,3,3,5,0.0,5,0.0,384.0,384.0,1,2,1,4,0,1444,0.0,0.0,2,1,3,1,3,7,6,0,5,3,2007.0,0,2.0,400.0,4,4,2,100,0,0,0,0,0,3,4,4,0,4,2010,8,4,1444,176761.317654248
867,20,3,67.0,1141,1,2,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,2,274.0,2,4,2,2,3,0,5,0.0,5,0.0,1638.0,1638.0,1,0,1,4,0,1646,0.0,0.0,2,0,3,1,2,6,6,1,2,1,2007.0,1,3.0,870.0,4,4,2,192,80,0,0,0,0,3,4,4,0,11,2007,6,5,1646,248900.0
911,90,3,80.0,1325,1,2,3,3,0,0,0,12,1,2,2,5,5,5,1960,1960,1,1,8,8,1,361.0,3,4,1,3,3,3,4,443.0,5,0.0,662.0,1105.0,1,4,1,0,0,2274,0.0,0.0,2,0,5,2,3,12,6,0,5,5,1960.0,2,2.0,480.0,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2010,8,4,2274,154300.0
1232,90,3,70.0,459,1,2,3,3,0,4,0,12,2,2,2,7,5,6,1962,1962,3,1,13,14,1,120.0,3,4,1,3,3,0,0,803.0,5,0.0,303.0,1106.0,1,4,1,4,0,1190,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1962.0,2,2.0,540.0,4,4,2,0,18,0,0,0,0,3,1,4,0,5,2006,8,4,1190,132500.0
530,20,3,0.0,1920,1,2,0,3,0,1,0,6,2,2,0,2,6,3,1957,1975,3,1,13,11,3,0.0,2,4,2,3,3,3,4,1219.0,5,0.0,816.0,2035.0,1,4,1,4,0,2515,1.0,0.0,3,0,4,2,3,9,0,2,4,1,1975.0,1,2.0,484.0,4,4,2,0,0,200,0,0,0,3,4,4,0,3,2007,8,2,2515,200624.0
637,30,4,51.0,251,1,2,3,3,0,4,0,3,2,2,0,2,2,3,1936,1950,1,1,0,0,3,0.0,1,1,0,3,0,3,5,0.0,5,0.0,264.0,264.0,3,1,0,0,0,800,0.0,0.0,1,0,1,1,1,4,0,1,3,6,0.0,3,0.0,0.0,5,5,0,0,0,0,0,0,0,3,4,4,0,1,2009,5,4,800,60000.0
186,75,4,90.0,1892,1,2,1,3,0,4,0,17,0,2,0,3,10,9,1892,1993,1,7,13,14,3,0.0,2,2,0,3,3,2,5,0.0,5,0.0,1107.0,1107.0,1,0,1,4,572,3608,0.0,0.0,2,1,4,1,0,12,6,2,4,5,1993.0,2,3.0,840.0,0,4,2,0,260,0,0,410,0,3,0,4,0,6,2006,8,4,3036,475000.0
2230,80,3,73.0,943,1,2,3,3,0,4,0,23,2,2,0,7,5,5,2006,2007,1,1,12,13,3,0.0,3,4,2,2,3,3,5,0.0,5,0.0,352.0,352.0,1,2,1,4,0,1442,0.0,0.0,2,1,3,1,3,6,6,0,5,3,2007.0,0,2.0,400.0,4,4,2,100,0,0,0,0,0,3,4,4,0,4,2008,8,4,1442,178556.671573788
2273,20,3,79.0,1373,1,2,3,3,0,2,0,14,2,2,0,2,6,6,1984,1984,1,1,9,10,1,98.0,3,4,1,2,3,3,0,781.0,5,0.0,372.0,1153.0,1,4,1,4,0,1177,0.0,0.0,2,0,3,1,2,6,6,0,5,1,1984.0,0,2.0,495.0,4,4,2,204,103,0,0,0,0,3,2,4,0,8,2007,8,4,1177,187904.461286262
932,20,3,70.0,771,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1965,1965,1,1,12,13,3,0.0,3,4,1,3,3,3,1,338.0,4,466.0,121.0,925.0,1,0,1,4,0,925,0.0,1.0,1,0,2,1,3,5,6,0,5,5,1965.0,2,1.0,429.0,4,4,2,0,0,0,0,0,0,3,1,4,0,7,2009,8,4,925,117500.0
